fold,split,task_id,impl_index,similarity,distance,distance_norm
fold_0,test,BigCodeBench/886,1,0.99317825,261,0.5294117647
fold_0,test,BigCodeBench/886,2,0.9845189,387,0.784989858
fold_0,test,BigCodeBench/886,3,0.9718101,626,1.269776876
fold_0,test,BigCodeBench/779,1,0.98751795,954,0.6437246964
fold_0,test,BigCodeBench/779,2,0.9871352,896,0.6045883941
fold_0,test,BigCodeBench/779,3,0.9836887,869,0.5863697706
fold_0,test,BigCodeBench/241,1,0.9929817,185,0.3862212944
fold_0,test,BigCodeBench/241,2,0.9931905,288,0.6012526096
fold_0,test,BigCodeBench/241,3,0.989504,251,0.5240083507
fold_0,test,BigCodeBench/1097,1,0.99843264,196,0.16360601
fold_0,test,BigCodeBench/1097,2,0.9964875,169,0.1410684474
fold_0,test,BigCodeBench/1097,3,0.9975359,173,0.1444073456
fold_0,test,BigCodeBench/763,1,0.98397875,1283,1.789400279
fold_0,test,BigCodeBench/763,2,0.9933946,480,0.6694560669
fold_0,test,BigCodeBench/763,3,0.99485826,418,0.5829846583
fold_0,test,BigCodeBench/620,1,0.99533784,107,0.4053030303
fold_0,test,BigCodeBench/620,2,0.969129,497,1.882575758
fold_0,test,BigCodeBench/620,3,0.99404544,122,0.4621212121
fold_0,test,BigCodeBench/395,1,0.9958244,261,0.3367741935
fold_0,test,BigCodeBench/395,2,0.9939535,263,0.3393548387
fold_0,test,BigCodeBench/395,3,0.99335116,295,0.3806451613
fold_0,test,BigCodeBench/618,1,0.9920931,475,0.5214050494
fold_0,test,BigCodeBench/618,2,0.98544866,481,0.5279912184
fold_0,test,BigCodeBench/618,3,0.9821377,461,0.5060373216
fold_0,test,BigCodeBench/332,1,0.9863332,230,0.7443365696
fold_0,test,BigCodeBench/332,2,0.99182546,140,0.4530744337
fold_0,test,BigCodeBench/332,3,0.98809636,196,0.6343042071
fold_0,test,BigCodeBench/955,1,0.98387396,552,0.9701230228
fold_0,test,BigCodeBench/955,2,0.9800062,562,0.9876977153
fold_0,test,BigCodeBench/955,3,0.9939151,368,0.6467486819
fold_0,test,BigCodeBench/1041,1,0.993292,672,0.8795811518
fold_0,test,BigCodeBench/1041,2,0.99178416,609,0.7971204188
fold_0,test,BigCodeBench/1041,3,0.9839011,556,0.7277486911
fold_0,test,BigCodeBench/413,1,0.9915599,801,1.126582278
fold_0,test,BigCodeBench/413,2,0.98651123,742,1.043600563
fold_0,test,BigCodeBench/413,3,0.9931121,476,0.6694796062
fold_0,test,BigCodeBench/93,1,0.98013794,553,0.9550949914
fold_0,test,BigCodeBench/93,2,0.980872,570,0.9844559585
fold_0,test,BigCodeBench/93,3,0.9883814,387,0.6683937824
fold_0,test,BigCodeBench/900,1,0.9879372,347,0.4392405063
fold_0,test,BigCodeBench/900,2,0.9865457,340,0.4303797468
fold_0,test,BigCodeBench/900,3,0.9813144,687,0.8696202532
fold_0,test,BigCodeBench/997,1,0.9976462,89,0.2045977011
fold_0,test,BigCodeBench/997,2,0.9982836,99,0.2275862069
fold_0,test,BigCodeBench/997,3,0.9978074,118,0.2712643678
fold_0,test,BigCodeBench/1039,1,0.9942568,504,0.5195876289
fold_0,test,BigCodeBench/1039,2,0.9962846,496,0.5113402062
fold_0,test,BigCodeBench/1039,3,0.99634683,457,0.4711340206
fold_0,test,BigCodeBench/443,1,0.99846566,429,0.4953810624
fold_0,test,BigCodeBench/443,2,0.9971242,303,0.3498845266
fold_0,test,BigCodeBench/443,3,0.99238545,261,0.3013856813
fold_0,test,BigCodeBench/947,1,0.9935119,329,0.5384615385
fold_0,test,BigCodeBench/947,2,0.9923455,313,0.5122749591
fold_0,test,BigCodeBench/947,3,0.99566954,304,0.4975450082
fold_0,test,BigCodeBench/1120,1,0.959561,846,2.115
fold_0,test,BigCodeBench/1120,2,0.96151423,793,1.9825
fold_0,test,BigCodeBench/1120,3,0.9680458,632,1.58
fold_0,test,BigCodeBench/885,1,0.95990056,478,0.4552380952
fold_0,test,BigCodeBench/885,2,0.9587127,450,0.4285714286
fold_0,test,BigCodeBench/885,3,0.9720346,625,0.5952380952
fold_0,test,BigCodeBench/363,1,0.99540985,149,0.3303769401
fold_0,test,BigCodeBench/363,2,0.9960418,82,0.1818181818
fold_0,test,BigCodeBench/363,3,0.99664927,97,0.2150776053
fold_0,test,BigCodeBench/513,1,0.9935589,616,0.660944206
fold_0,test,BigCodeBench/513,2,0.9894872,677,0.7263948498
fold_0,test,BigCodeBench/513,3,0.9945144,738,0.7918454936
fold_0,test,BigCodeBench/172,1,0.9462765,308,0.9565217391
fold_0,test,BigCodeBench/172,2,0.9940299,206,0.6397515528
fold_0,test,BigCodeBench/172,3,0.9915192,75,0.2329192547
fold_0,test,BigCodeBench/117,1,0.9965724,353,0.4048165138
fold_0,test,BigCodeBench/117,2,0.9969839,374,0.4288990826
fold_0,test,BigCodeBench/117,3,0.9958974,375,0.4300458716
fold_0,test,BigCodeBench/321,1,0.99068856,436,0.6374269006
fold_0,test,BigCodeBench/321,2,0.9912379,466,0.6812865497
fold_0,test,BigCodeBench/321,3,0.9951843,422,0.6169590643
fold_0,test,BigCodeBench/115,1,0.9939447,209,0.5648648649
fold_0,test,BigCodeBench/115,2,0.9519062,375,1.013513514
fold_0,test,BigCodeBench/115,3,0.98183966,317,0.8567567568
fold_0,test,BigCodeBench/41,1,0.9879865,234,0.7069486405
fold_0,test,BigCodeBench/41,2,0.980895,382,1.15407855
fold_0,test,BigCodeBench/41,3,0.9912065,205,0.6193353474
fold_0,test,BigCodeBench/8,1,0.9920668,180,0.4972375691
fold_0,test,BigCodeBench/8,2,0.99403274,125,0.3453038674
fold_0,test,BigCodeBench/8,3,0.99172086,139,0.3839779006
fold_0,test,BigCodeBench/818,1,0.99519414,144,0.6457399103
fold_0,test,BigCodeBench/818,2,0.99331665,132,0.5919282511
fold_0,test,BigCodeBench/818,3,0.99345237,130,0.5829596413
fold_0,test,BigCodeBench/50,1,0.9944457,314,0.4331034483
fold_0,test,BigCodeBench/50,2,0.99675584,268,0.3696551724
fold_0,test,BigCodeBench/50,3,0.98756117,495,0.6827586207
fold_0,test,BigCodeBench/125,1,0.99744284,191,0.4021052632
fold_0,test,BigCodeBench/125,2,0.99404657,143,0.3010526316
fold_0,test,BigCodeBench/125,3,0.9971746,88,0.1852631579
fold_0,test,BigCodeBench/614,1,0.98636734,360,0.8
fold_0,test,BigCodeBench/614,2,0.9874829,356,0.7911111111
fold_0,test,BigCodeBench/614,3,0.9917927,315,0.7
fold_0,test,BigCodeBench/323,1,0.9906018,541,0.752433936
fold_0,test,BigCodeBench/323,2,0.9945961,474,0.6592489569
fold_0,test,BigCodeBench/323,3,0.9934957,479,0.6662030598
fold_0,test,BigCodeBench/317,1,0.9979535,226,0.4574898785
fold_0,test,BigCodeBench/317,2,0.9951207,293,0.5931174089
fold_0,test,BigCodeBench/317,3,0.99525404,246,0.4979757085
fold_0,test,BigCodeBench/864,1,0.9900821,418,0.599713056
fold_0,test,BigCodeBench/864,2,0.96662486,447,0.6413199426
fold_0,test,BigCodeBench/864,3,0.9828236,424,0.6083213773
fold_0,test,BigCodeBench/993,1,0.99417394,375,0.5136986301
fold_0,test,BigCodeBench/993,2,0.9877782,492,0.6739726027
fold_0,test,BigCodeBench/993,3,0.9850493,523,0.7164383562
fold_0,test,BigCodeBench/1122,1,0.98619616,300,0.6944444444
fold_0,test,BigCodeBench/1122,2,0.9904017,290,0.6712962963
fold_0,test,BigCodeBench/1122,3,0.98836565,267,0.6180555556
fold_0,test,BigCodeBench/383,1,0.98406816,481,0.8651079137
fold_0,test,BigCodeBench/383,2,0.9883168,366,0.6582733813
fold_0,test,BigCodeBench/383,3,0.9821002,612,1.100719424
fold_0,test,BigCodeBench/17,1,0.99323225,286,0.5088967972
fold_0,test,BigCodeBench/17,2,0.9878434,256,0.4555160142
fold_0,test,BigCodeBench/17,3,0.9940468,192,0.3416370107
fold_0,test,BigCodeBench/1085,1,0.9795336,267,0.5415821501
fold_0,test,BigCodeBench/1085,2,0.98705196,332,0.6734279919
fold_0,test,BigCodeBench/1085,3,0.96987677,664,1.346855984
fold_0,test,BigCodeBench/917,1,0.9896457,420,0.612244898
fold_0,test,BigCodeBench/917,2,0.99417955,434,0.6326530612
fold_0,test,BigCodeBench/917,3,0.99260515,455,0.6632653061
fold_0,test,BigCodeBench/1104,1,0.9897169,401,0.8586723769
fold_0,test,BigCodeBench/1104,2,0.9723366,410,0.8779443255
fold_0,test,BigCodeBench/1104,3,0.9937468,337,0.721627409
fold_0,test,BigCodeBench/511,1,0.9770774,638,0.952238806
fold_0,test,BigCodeBench/511,2,0.987487,644,0.9611940299
fold_0,test,BigCodeBench/511,3,0.99222726,457,0.6820895522
fold_0,test,BigCodeBench/291,1,0.9423579,540,1.8
fold_0,test,BigCodeBench/291,2,0.9436993,734,2.446666667
fold_0,test,BigCodeBench/291,3,0.96456605,400,1.333333333
fold_0,test,BigCodeBench/798,1,0.98612213,322,0.5679012346
fold_0,test,BigCodeBench/798,2,0.9900662,335,0.5908289242
fold_0,test,BigCodeBench/798,3,0.9801642,347,0.6119929453
fold_0,test,BigCodeBench/607,1,0.9670454,373,0.7659137577
fold_0,test,BigCodeBench/607,2,0.9782018,491,1.008213552
fold_0,test,BigCodeBench/607,3,0.9818951,391,0.8028747433
fold_0,test,BigCodeBench/365,1,0.99741423,138,0.2887029289
fold_0,test,BigCodeBench/365,2,0.9980098,150,0.3138075314
fold_0,test,BigCodeBench/365,3,0.9973034,151,0.3158995816
fold_0,test,BigCodeBench/256,1,0.9965608,313,0.4118421053
fold_0,test,BigCodeBench/256,2,0.99409306,423,0.5565789474
fold_0,test,BigCodeBench/256,3,0.99727196,314,0.4131578947
fold_0,test,BigCodeBench/857,1,0.5354817,669,1
fold_0,test,BigCodeBench/857,2,0.98381555,425,0.6352765321
fold_0,test,BigCodeBench/857,3,0.98045427,520,0.7772795217
fold_0,test,BigCodeBench/441,1,0.976305,398,1
fold_0,test,BigCodeBench/441,2,0.9770391,463,1.163316583
fold_0,test,BigCodeBench/441,3,0.9931209,283,0.7110552764
fold_0,test,BigCodeBench/215,1,0.97340244,919,2.015350877
fold_0,test,BigCodeBench/215,2,0.97115314,732,1.605263158
fold_0,test,BigCodeBench/215,3,0.9767958,872,1.912280702
fold_0,test,BigCodeBench/1036,1,0.9962133,291,0.4794069193
fold_0,test,BigCodeBench/1036,2,0.9928955,392,0.6457990115
fold_0,test,BigCodeBench/1036,3,0.9911268,360,0.5930807249
fold_0,test,BigCodeBench/168,1,0.9870191,401,0.8477801268
fold_0,test,BigCodeBench/168,2,0.9736974,631,1.334038055
fold_0,test,BigCodeBench/168,3,0.9916185,264,0.5581395349
fold_0,test,BigCodeBench/775,1,0.9957563,212,0.3940520446
fold_0,test,BigCodeBench/775,2,0.99595094,231,0.4293680297
fold_0,test,BigCodeBench/775,3,0.9879758,307,0.5706319703
fold_0,test,BigCodeBench/680,1,0.9888725,169,0.4412532637
fold_0,test,BigCodeBench/680,2,0.9944484,195,0.5091383812
fold_0,test,BigCodeBench/680,3,0.9885124,167,0.4360313316
fold_0,test,BigCodeBench/1034,1,0.9787828,747,1.322123894
fold_0,test,BigCodeBench/1034,2,0.9770555,694,1.228318584
fold_0,test,BigCodeBench/1034,3,0.98038775,589,1.042477876
fold_0,test,BigCodeBench/91,1,0.9938557,236,0.4006791171
fold_0,test,BigCodeBench/91,2,0.995928,232,0.3938879457
fold_0,test,BigCodeBench/91,3,0.997538,271,0.4601018676
fold_0,test,BigCodeBench/284,1,0.9671799,432,1.398058252
fold_0,test,BigCodeBench/284,2,0.9549743,424,1.372168285
fold_0,test,BigCodeBench/284,3,0.97295856,301,0.9741100324
fold_0,test,BigCodeBench/75,1,0.9985067,380,0.3414195867
fold_0,test,BigCodeBench/75,2,0.99766076,600,0.539083558
fold_0,test,BigCodeBench/75,3,0.997007,467,0.4195867026
fold_0,test,BigCodeBench/531,1,0.9970896,389,0.4808405439
fold_0,test,BigCodeBench/531,2,0.9950383,477,0.5896168109
fold_0,test,BigCodeBench/531,3,0.995895,415,0.5129789864
fold_0,test,BigCodeBench/922,1,0.9995848,259,0.1992307692
fold_0,test,BigCodeBench/922,2,0.9995074,370,0.2846153846
fold_0,test,BigCodeBench/922,3,0.9999229,78,0.06
fold_0,test,BigCodeBench/82,1,0.5381125,1824,1
fold_0,test,BigCodeBench/82,2,0.99772155,979,0.5367324561
fold_0,test,BigCodeBench/82,3,0.9986673,692,0.3793859649
fold_0,test,BigCodeBench/102,1,0.99305046,167,0.3995215311
fold_0,test,BigCodeBench/102,2,0.9876194,259,0.6196172249
fold_0,test,BigCodeBench/102,3,0.9910474,168,0.4019138756
fold_0,test,BigCodeBench/882,1,0.9863092,410,0.7321428571
fold_0,test,BigCodeBench/882,2,0.9836941,543,0.9696428571
fold_0,test,BigCodeBench/882,3,0.98470855,308,0.55
fold_0,test,BigCodeBench/101,1,0.9905351,610,0.5998033432
fold_0,test,BigCodeBench/101,2,0.9937593,473,0.465093412
fold_0,test,BigCodeBench/101,3,0.99179274,604,0.5939036382
fold_0,test,BigCodeBench/940,1,0.9984766,41,0.1653225806
fold_0,test,BigCodeBench/940,2,0.99590504,48,0.1935483871
fold_0,test,BigCodeBench/940,3,0.99021673,115,0.4637096774
fold_0,test,BigCodeBench/244,1,0.9914045,259,0.7295774648
fold_0,test,BigCodeBench/244,2,0.9886061,297,0.8366197183
fold_0,test,BigCodeBench/244,3,0.98816484,292,0.8225352113
fold_0,test,BigCodeBench/354,1,0.98291194,478,1.008438819
fold_0,test,BigCodeBench/354,2,0.9828516,490,1.033755274
fold_0,test,BigCodeBench/354,3,0.9745643,618,1.303797468
fold_0,test,BigCodeBench/10,1,0.99462223,199,0.392504931
fold_0,test,BigCodeBench/10,2,0.97694206,519,1.023668639
fold_0,test,BigCodeBench/10,3,0.9939706,176,0.3471400394
fold_0,test,BigCodeBench/759,1,0.532477,411,1
fold_0,test,BigCodeBench/759,2,0.9820743,246,0.598540146
fold_0,test,BigCodeBench/759,3,0.9536105,511,1.243309002
fold_0,test,BigCodeBench/222,1,0.9889691,190,0.5177111717
fold_0,test,BigCodeBench/222,2,0.99040234,167,0.4550408719
fold_0,test,BigCodeBench/222,3,0.98680735,229,0.6239782016
fold_0,test,BigCodeBench/708,1,0.97951096,642,1.31557377
fold_0,test,BigCodeBench/708,2,0.97921133,596,1.221311475
fold_0,test,BigCodeBench/708,3,0.98061264,334,0.6844262295
fold_0,test,BigCodeBench/604,1,0.9694643,719,1.533049041
fold_0,test,BigCodeBench/604,2,0.9570926,932,1.987206823
fold_0,test,BigCodeBench/604,3,0.97572935,572,1.219616205
fold_0,test,BigCodeBench/943,1,0.9866779,597,0.856527977
fold_0,test,BigCodeBench/943,2,0.9811722,645,0.9253945481
fold_0,test,BigCodeBench/943,3,0.9961347,244,0.350071736
fold_0,test,BigCodeBench/1025,1,0.99825954,285,0.5621301775
fold_0,test,BigCodeBench/1025,2,0.9973837,279,0.550295858
fold_0,test,BigCodeBench/1025,3,0.99079204,304,0.5996055227
fold_0,test,BigCodeBench/350,1,0.98934203,1106,0.9744493392
fold_0,test,BigCodeBench/350,2,0.9938931,738,0.6502202643
fold_0,test,BigCodeBench/350,3,0.99459153,835,0.7356828194
fold_0,test,BigCodeBench/780,1,0.98173857,825,0.78125
fold_0,test,BigCodeBench/780,2,0.9833709,916,0.8674242424
fold_0,test,BigCodeBench/780,3,0.9941601,669,0.6335227273
fold_0,test,BigCodeBench/804,1,0.9953566,239,0.3716951788
fold_0,test,BigCodeBench/804,2,0.9975171,263,0.4090202177
fold_0,test,BigCodeBench/804,3,0.9964988,295,0.4587869362
fold_0,test,BigCodeBench/781,1,0.98636186,238,0.6397849462
fold_0,test,BigCodeBench/781,2,0.99564636,254,0.6827956989
fold_0,test,BigCodeBench/781,3,0.98465407,366,0.9838709677
fold_0,test,BigCodeBench/560,1,0.9787058,663,0.6525590551
fold_0,test,BigCodeBench/560,2,0.99458015,696,0.6850393701
fold_0,test,BigCodeBench/560,3,0.9655615,692,0.6811023622
fold_0,test,BigCodeBench/745,1,0.96323,623,1.764872521
fold_0,test,BigCodeBench/745,2,0.9850606,342,0.9688385269
fold_0,test,BigCodeBench/745,3,0.98251915,341,0.9660056657
fold_0,test,BigCodeBench/120,1,0.9909572,310,0.4725609756
fold_0,test,BigCodeBench/120,2,0.9972005,116,0.1768292683
fold_0,test,BigCodeBench/120,3,0.9959179,156,0.237804878
fold_0,test,BigCodeBench/216,1,0.97433263,1438,2.628884826
fold_0,test,BigCodeBench/216,2,0.9787815,511,0.9341864717
fold_0,test,BigCodeBench/216,3,0.993657,304,0.5557586837
fold_0,test,BigCodeBench/200,1,0.98165935,301,0.596039604
fold_0,test,BigCodeBench/200,2,0.98309875,577,1.142574257
fold_0,test,BigCodeBench/200,3,0.99036396,375,0.7425742574
fold_0,test,BigCodeBench/575,1,0.99401426,179,0.5792880259
fold_0,test,BigCodeBench/575,2,0.9821694,313,1.012944984
fold_0,test,BigCodeBench/575,3,0.9944904,144,0.4660194175
fold_0,test,BigCodeBench/178,1,0.99042416,248,0.6526315789
fold_0,test,BigCodeBench/178,2,0.9911701,295,0.7763157895
fold_0,test,BigCodeBench/178,3,0.9902484,280,0.7368421053
fold_0,test,BigCodeBench/831,1,0.9759289,167,0.5268138801
fold_0,test,BigCodeBench/831,2,0.9834566,169,0.5331230284
fold_0,test,BigCodeBench/831,3,0.9864054,159,0.5015772871
fold_0,test,BigCodeBench/501,1,0.9963043,606,0.6544276458
fold_0,test,BigCodeBench/501,2,0.9978119,542,0.5853131749
fold_0,test,BigCodeBench/501,3,0.9954562,532,0.5745140389
fold_0,test,BigCodeBench/460,1,0.98238975,567,0.9982394366
fold_0,test,BigCodeBench/460,2,0.97410697,859,1.512323944
fold_0,test,BigCodeBench/460,3,0.9890811,374,0.6584507042
fold_0,test,BigCodeBench/612,1,0.997928,285,0.3501228501
fold_0,test,BigCodeBench/612,2,0.98725003,481,0.5909090909
fold_0,test,BigCodeBench/612,3,0.9944069,433,0.5319410319
fold_0,test,BigCodeBench/654,1,0.9899204,670,0.8746736292
fold_0,test,BigCodeBench/654,2,0.99583864,482,0.6292428198
fold_0,test,BigCodeBench/654,3,0.99532807,480,0.6266318538
fold_0,test,BigCodeBench/613,1,0.99686205,348,0.4123222749
fold_0,test,BigCodeBench/613,2,0.9973226,453,0.5367298578
fold_0,test,BigCodeBench/613,3,0.9931457,388,0.4597156398
fold_0,test,BigCodeBench/1055,1,0.98793423,316,0.6899563319
fold_0,test,BigCodeBench/1055,2,0.9851205,462,1.008733624
fold_0,test,BigCodeBench/1055,3,0.9953584,326,0.711790393
fold_0,test,BigCodeBench/174,1,0.99565834,68,0.2029850746
fold_0,test,BigCodeBench/174,2,0.9988898,59,0.176119403
fold_0,test,BigCodeBench/174,3,0.997838,40,0.1194029851
fold_0,test,BigCodeBench/130,1,0.9913091,151,0.4548192771
fold_0,test,BigCodeBench/130,2,0.98554695,216,0.6506024096
fold_0,test,BigCodeBench/130,3,0.98416597,258,0.7771084337
fold_0,test,BigCodeBench/315,1,0.9918459,435,0.5141843972
fold_0,test,BigCodeBench/315,2,0.9917832,546,0.6453900709
fold_0,test,BigCodeBench/315,3,0.9911315,542,0.6406619385
fold_0,test,BigCodeBench/145,1,0.9961856,188,0.4973544974
fold_0,test,BigCodeBench/145,2,0.9800643,289,0.7645502646
fold_0,test,BigCodeBench/145,3,0.9965205,182,0.4814814815
fold_0,test,BigCodeBench/704,1,0.98936844,256,0.4821092279
fold_0,test,BigCodeBench/704,2,0.99076736,206,0.3879472693
fold_0,test,BigCodeBench/704,3,0.9918345,249,0.4689265537
fold_0,test,BigCodeBench/966,1,0.98720694,311,0.8936781609
fold_0,test,BigCodeBench/966,2,0.97265965,378,1.086206897
fold_0,test,BigCodeBench/966,3,0.9890672,270,0.775862069
fold_0,test,BigCodeBench/1008,1,0.99112374,347,0.5125553914
fold_0,test,BigCodeBench/1008,2,0.9855569,552,0.8153618907
fold_0,test,BigCodeBench/1008,3,0.986153,196,0.2895125554
fold_0,test,BigCodeBench/566,1,0.97957146,398,1.349152542
fold_0,test,BigCodeBench/566,2,0.957787,707,2.396610169
fold_0,test,BigCodeBench/566,3,0.9817403,176,0.5966101695
fold_0,test,BigCodeBench/574,1,0.9970922,262,0.4478632479
fold_0,test,BigCodeBench/574,2,0.97867274,783,1.338461538
fold_0,test,BigCodeBench/574,3,0.9954678,203,0.347008547
fold_0,test,BigCodeBench/278,1,0.9924345,151,0.3172268908
fold_0,test,BigCodeBench/278,2,0.98453736,133,0.2794117647
fold_0,test,BigCodeBench/278,3,0.9889091,126,0.2647058824
fold_0,test,BigCodeBench/521,1,0.98679554,232,0.7160493827
fold_0,test,BigCodeBench/521,2,0.98387116,261,0.8055555556
fold_0,test,BigCodeBench/521,3,0.95962834,564,1.740740741
fold_0,test,BigCodeBench/471,1,0.99506575,108,0.4
fold_0,test,BigCodeBench/471,2,0.9937164,147,0.5444444444
fold_0,test,BigCodeBench/471,3,0.9836426,160,0.5925925926
fold_0,test,BigCodeBench/590,1,0.9946538,346,0.5397815913
fold_0,test,BigCodeBench/590,2,0.9896417,513,0.8003120125
fold_0,test,BigCodeBench/590,3,0.9829572,509,0.7940717629
fold_0,test,BigCodeBench/83,1,0.9847672,371,0.5075239398
fold_0,test,BigCodeBench/83,2,0.9852103,412,0.5636114911
fold_0,test,BigCodeBench/83,3,0.99676365,244,0.3337893297
fold_0,test,BigCodeBench/615,1,0.992146,343,0.4886039886
fold_0,test,BigCodeBench/615,2,0.9887277,352,0.5014245014
fold_0,test,BigCodeBench/615,3,0.99442524,384,0.547008547
fold_0,test,BigCodeBench/1125,1,0.9269102,604,1.835866261
fold_0,test,BigCodeBench/1125,2,0.93064785,604,1.835866261
fold_0,test,BigCodeBench/1125,3,0.95492524,609,1.85106383
fold_0,test,BigCodeBench/292,1,0.9855531,312,0.6724137931
fold_0,test,BigCodeBench/292,2,0.9754641,562,1.211206897
fold_0,test,BigCodeBench/292,3,0.9795083,562,1.211206897
fold_0,test,BigCodeBench/478,1,0.9944817,343,0.5301391036
fold_0,test,BigCodeBench/478,2,0.98523605,356,0.5502318393
fold_0,test,BigCodeBench/478,3,0.99246633,444,0.686244204
fold_0,test,BigCodeBench/808,1,0.98554003,319,0.787654321
fold_0,test,BigCodeBench/808,2,0.9821479,336,0.8296296296
fold_0,test,BigCodeBench/808,3,0.97628444,461,1.138271605
fold_0,test,BigCodeBench/226,1,0.9863702,370,0.7805907173
fold_0,test,BigCodeBench/226,2,0.9889081,318,0.6708860759
fold_0,test,BigCodeBench/226,3,0.9910754,318,0.6708860759
fold_0,test,BigCodeBench/535,1,0.9955214,536,0.5070955535
fold_0,test,BigCodeBench/535,2,0.9976823,582,0.550614948
fold_0,test,BigCodeBench/535,3,0.99244523,649,0.6140018921
fold_0,test,BigCodeBench/126,1,0.9876181,616,0.8812589413
fold_0,test,BigCodeBench/126,2,0.98020184,766,1.095851216
fold_0,test,BigCodeBench/126,3,0.9885632,622,0.8898426323
fold_0,test,BigCodeBench/1084,1,0.99350965,584,0.7174447174
fold_0,test,BigCodeBench/1084,2,0.9937061,621,0.7628992629
fold_0,test,BigCodeBench/1084,3,0.9946493,713,0.8759213759
fold_0,test,BigCodeBench/77,1,0.9835885,408,0.6405023548
fold_0,test,BigCodeBench/77,2,0.98352987,571,0.896389325
fold_0,test,BigCodeBench/77,3,0.9812012,524,0.8226059655
fold_0,test,BigCodeBench/341,1,0.9929714,392,0.5467224547
fold_0,test,BigCodeBench/341,2,0.9890569,486,0.6778242678
fold_0,test,BigCodeBench/341,3,0.9948426,412,0.5746164575
