fold,split,task_id,distances,distances_norm
fold_7,test,BigCodeBench/895,"[440, 492, 360]","[1.1488250652741514, 1.2845953002610966, 0.9399477806788512]"
fold_7,test,BigCodeBench/376,"[187, 158, 200]","[0.6151315789473685, 0.5197368421052632, 0.6578947368421053]"
fold_7,test,BigCodeBench/681,"[234, 152, 154]","[0.7697368421052632, 0.5, 0.506578947368421]"
fold_7,test,BigCodeBench/717,"[327, 263, 287]","[0.44010767160161507, 0.35397039030955585, 0.38627187079407804]"
fold_7,test,BigCodeBench/626,"[286, 258, 235]","[0.6163793103448276, 0.5560344827586207, 0.5064655172413793]"
fold_7,test,BigCodeBench/645,"[88, 133, 251]","[0.24788732394366197, 0.37464788732394366, 0.7070422535211267]"
fold_7,test,BigCodeBench/186,"[321, 457, 458]","[0.4483240223463687, 0.638268156424581, 0.6396648044692738]"
fold_7,test,BigCodeBench/789,"[153, 187, 156]","[0.4540059347181009, 0.5548961424332344, 0.4629080118694362]"
fold_7,test,BigCodeBench/221,"[934, 669, 610]","[1.5286415711947627, 1.0949263502454991, 0.9983633387888707]"
fold_7,test,BigCodeBench/904,"[273, 495, 373]","[0.7459016393442623, 1.3524590163934427, 1.0191256830601092]"
fold_7,test,BigCodeBench/506,"[438, 716, 919]","[0.7098865478119936, 1.160453808752026, 1.4894651539708266]"
fold_7,test,BigCodeBench/663,"[751, 392, 516]","[1.5810526315789473, 0.8252631578947368, 1.0863157894736841]"
fold_7,test,BigCodeBench/20,"[82, 799, 281]","[0.2847222222222222, 2.7743055555555554, 0.9756944444444444]"
fold_7,test,BigCodeBench/926,"[194, 231, 152]","[0.5434173669467787, 0.6470588235294118, 0.4257703081232493]"
fold_7,test,BigCodeBench/1033,"[297, 518, 273]","[0.8114754098360656, 1.4153005464480874, 0.7459016393442623]"
fold_7,test,BigCodeBench/35,"[377, 408, 381]","[1.1389728096676737, 1.2326283987915407, 1.151057401812689]"
fold_7,test,BigCodeBench/374,"[403, 599, 410]","[0.49753086419753084, 0.7395061728395061, 0.5061728395061729]"
fold_7,test,BigCodeBench/26,"[101, 365, 189]","[0.36594202898550726, 1.3224637681159421, 0.6847826086956522]"
fold_7,test,BigCodeBench/55,"[270, 237, 313]","[0.5103969754253308, 0.44801512287334594, 0.5916824196597353]"
fold_7,test,BigCodeBench/638,"[122, 123, 122]","[0.3515850144092219, 0.35446685878962536, 0.3515850144092219]"
fold_7,test,BigCodeBench/716,"[269, 269, 202]","[0.5663157894736842, 0.5663157894736842, 0.42526315789473684]"
fold_7,test,BigCodeBench/80,"[83, 100, 102]","[0.19080459770114944, 0.22988505747126436, 0.23448275862068965]"
fold_7,test,BigCodeBench/257,"[316, 326, 175]","[1.5047619047619047, 1.5523809523809524, 0.8333333333333334]"
fold_7,test,BigCodeBench/191,"[202, 235, 240]","[0.6292834890965732, 0.7320872274143302, 0.7476635514018691]"
fold_7,test,BigCodeBench/706,"[245, 217, 233]","[0.3284182305630027, 0.29088471849865954, 0.31233243967828417]"
fold_7,test,BigCodeBench/274,"[1720, 1907, 834]","[1.0250297973778308, 1.136471990464839, 0.4970202622169249]"
fold_7,test,BigCodeBench/1111,"[157, 165, 441]","[0.2783687943262411, 0.2925531914893617, 0.7819148936170213]"
fold_7,test,BigCodeBench/135,"[263, 404, 269]","[0.4290375203915171, 0.6590538336052202, 0.43882544861337686]"
fold_7,test,BigCodeBench/812,"[466, 542, 391]","[0.7677100494233937, 0.8929159802306426, 0.6441515650741351]"
fold_7,test,BigCodeBench/131,"[151, 188, 258]","[0.45481927710843373, 0.5662650602409639, 0.7771084337349398]"
fold_7,test,BigCodeBench/636,"[370, 391, 340]","[0.5967741935483871, 0.6306451612903226, 0.5483870967741935]"
fold_7,test,BigCodeBench/234,"[254, 489, 464]","[0.3686502177068215, 0.7097242380261248, 0.6734397677793904]"
fold_7,test,BigCodeBench/711,"[593, 427, 162]","[2.0448275862068965, 1.4724137931034482, 0.5586206896551724]"
fold_7,test,BigCodeBench/814,"[509, 414, 411]","[0.8745704467353952, 0.711340206185567, 0.7061855670103093]"
fold_7,test,BigCodeBench/921,"[58, 58, 85]","[0.2196969696969697, 0.2196969696969697, 0.32196969696969696]"
fold_7,test,BigCodeBench/1093,"[234, 309, 488]","[0.752411575562701, 0.9935691318327974, 1.5691318327974277]"
fold_7,test,BigCodeBench/227,"[419, 943, 327]","[0.5716234652114598, 1.286493860845839, 0.4461118690313779]"
fold_7,test,BigCodeBench/1112,"[320, 408, 846]","[0.528052805280528, 0.6732673267326733, 1.396039603960396]"
fold_7,test,BigCodeBench/610,"[1023, 534, 486]","[1.8839779005524862, 0.9834254143646409, 0.8950276243093923]"
fold_7,test,BigCodeBench/305,"[140, 169, 249]","[0.343980343980344, 0.4152334152334152, 0.6117936117936118]"
fold_7,test,BigCodeBench/799,"[365, 403, 324]","[0.49525101763907736, 0.5468113975576662, 0.4396200814111262]"
fold_7,test,BigCodeBench/518,"[462, 439, 442]","[0.5923076923076923, 0.5628205128205128, 0.5666666666666667]"
fold_7,test,BigCodeBench/211,"[1015, 354, 943]","[1.6450567260940032, 0.5737439222042139, 1.5283630470016207]"
fold_7,test,BigCodeBench/579,"[570, 482, 390]","[0.6397306397306397, 0.5409652076318743, 0.4377104377104377]"
fold_7,test,BigCodeBench/121,"[392, 457, 359]","[0.519205298013245, 0.6052980132450331, 0.47549668874172185]"
fold_7,test,BigCodeBench/657,"[309, 257, 255]","[0.5158597662771286, 0.4290484140233723, 0.4257095158597663]"
fold_7,test,BigCodeBench/422,"[156, 240, 161]","[0.35214446952595935, 0.5417607223476298, 0.36343115124153497]"
fold_7,test,BigCodeBench/1042,"[663, 872, 592]","[0.8308270676691729, 1.0927318295739348, 0.7418546365914787]"
fold_7,test,BigCodeBench/424,"[755, 703, 660]","[0.6469580119965724, 0.6023993144815767, 0.5655526992287918]"
fold_7,test,BigCodeBench/74,"[269, 407, 358]","[0.4727592267135325, 0.7152899824253075, 0.6291739894551845]"
fold_7,test,BigCodeBench/486,"[482, 597, 511]","[0.6469798657718121, 0.8013422818791947, 0.6859060402684564]"
fold_7,test,BigCodeBench/821,"[181, 291, 245]","[0.401330376940133, 0.6452328159645233, 0.5432372505543237]"
fold_7,test,BigCodeBench/111,"[633, 563, 592]","[1.1243339253996447, 1.0, 1.0515097690941386]"
fold_7,test,BigCodeBench/655,"[695, 752, 669]","[0.4856743535988819, 0.5255066387141859, 0.46750524109014674]"
fold_7,test,BigCodeBench/452,"[179, 376, 244]","[0.2448700410396717, 0.5143638850889193, 0.3337893296853625]"
fold_7,test,BigCodeBench/888,"[366, 475, 257]","[1.1296296296296295, 1.4660493827160495, 0.7932098765432098]"
fold_7,test,BigCodeBench/1058,"[415, 452, 336]","[0.5894886363636364, 0.6420454545454546, 0.4772727272727273]"
fold_7,test,BigCodeBench/1068,"[137, 161, 156]","[0.2541743970315399, 0.2987012987012987, 0.2894248608534323]"
fold_7,test,BigCodeBench/494,"[470, 957, 666]","[0.4625984251968504, 0.9419291338582677, 0.655511811023622]"
fold_7,test,BigCodeBench/1082,"[512, 349, 191]","[1.1824480369515011, 0.8060046189376443, 0.44110854503464203]"
fold_7,test,BigCodeBench/910,"[662, 731, 876]","[1.310891089108911, 1.4475247524752475, 1.7346534653465346]"
fold_7,test,BigCodeBench/29,"[103, 251, 168]","[0.2814207650273224, 0.6857923497267759, 0.45901639344262296]"
fold_7,test,BigCodeBench/105,"[464, 347, 527]","[0.5093304061470911, 0.3809001097694841, 0.5784851811196488]"
fold_7,test,BigCodeBench/1121,"[846, 848, 641]","[2.115, 2.12, 1.6025]"
fold_7,test,BigCodeBench/771,"[414, 482, 668]","[0.5702479338842975, 0.6639118457300276, 0.9201101928374655]"
fold_7,test,BigCodeBench/661,"[368, 498, 437]","[1.0454545454545454, 1.4147727272727273, 1.2414772727272727]"
fold_7,test,BigCodeBench/298,"[461, 524, 520]","[0.7459546925566343, 0.8478964401294499, 0.8414239482200647]"
fold_7,test,BigCodeBench/915,"[232, 368, 152]","[0.37846655791190864, 0.600326264274062, 0.24796084828711257]"
fold_7,test,BigCodeBench/1139,"[131, 157, 317]","[0.2509578544061303, 0.3007662835249042, 0.60727969348659]"
fold_7,test,BigCodeBench/177,"[546, 500, 467]","[0.7036082474226805, 0.6443298969072165, 0.6018041237113402]"
fold_7,test,BigCodeBench/996,"[464, 421, 550]","[1.0474040632054176, 0.9503386004514672, 1.2415349887133182]"
fold_7,test,BigCodeBench/599,"[453, 458, 456]","[0.5984147952443857, 0.6050198150594451, 0.6023778071334214]"
fold_7,test,BigCodeBench/250,"[328, 446, 396]","[0.7256637168141593, 0.9867256637168141, 0.8761061946902655]"
fold_7,test,BigCodeBench/558,"[288, 318, 278]","[0.5294117647058824, 0.5845588235294118, 0.5110294117647058]"
fold_7,test,BigCodeBench/183,"[132, 123, 155]","[0.5665236051502146, 0.5278969957081545, 0.6652360515021459]"
fold_7,test,BigCodeBench/346,"[379, 324, 264]","[0.6044657097288676, 0.5167464114832536, 0.42105263157894735]"
fold_7,test,BigCodeBench/433,"[144, 145, 176]","[0.4585987261146497, 0.46178343949044587, 0.5605095541401274]"
fold_7,test,BigCodeBench/205,"[80, 55, 59]","[0.17094017094017094, 0.11752136752136752, 0.12606837606837606]"
fold_7,test,BigCodeBench/952,"[427, 442, 388]","[0.5284653465346535, 0.5470297029702971, 0.4801980198019802]"
fold_7,test,BigCodeBench/271,"[267, 236, 270]","[0.5842450765864332, 0.5164113785557987, 0.5908096280087527]"
fold_7,test,BigCodeBench/70,"[490, 728, 567]","[1.0187110187110187, 1.5135135135135136, 1.1787941787941787]"
fold_7,test,BigCodeBench/1073,"[372, 562, 506]","[0.9514066496163683, 1.4373401534526855, 1.2941176470588236]"
fold_7,test,BigCodeBench/972,"[266, 298, 255]","[0.5518672199170125, 0.6182572614107884, 0.529045643153527]"
fold_7,test,BigCodeBench/541,"[331, 404, 208]","[0.5171875, 0.63125, 0.325]"
fold_7,test,BigCodeBench/851,"[141, 152, 333]","[0.4208955223880597, 0.4537313432835821, 0.9940298507462687]"
fold_7,test,BigCodeBench/611,"[656, 510, 264]","[1.312, 1.02, 0.528]"
fold_7,test,BigCodeBench/1129,"[692, 771, 555]","[1.2313167259786477, 1.3718861209964412, 0.9875444839857651]"
fold_7,test,BigCodeBench/484,"[603, 785, 506]","[0.5775862068965517, 0.7519157088122606, 0.4846743295019157]"
fold_7,test,BigCodeBench/1116,"[326, 460, 281]","[0.5895117540687161, 0.8318264014466547, 0.5081374321880651]"
fold_7,test,BigCodeBench/995,"[254, 605, 375]","[0.28475336322869954, 0.6782511210762332, 0.4204035874439462]"
fold_7,test,BigCodeBench/458,"[900, 558, 917]","[0.9137055837563451, 0.566497461928934, 0.9309644670050762]"
fold_7,test,BigCodeBench/36,"[718, 614, 591]","[0.7208835341365462, 0.6164658634538153, 0.5933734939759037]"
fold_7,test,BigCodeBench/893,"[508, 393, 685]","[0.7559523809523809, 0.5848214285714286, 1.0193452380952381]"
fold_7,test,BigCodeBench/492,"[684, 420, 426]","[0.7685393258426966, 0.47191011235955055, 0.4786516853932584]"
fold_7,test,BigCodeBench/1100,"[362, 291, 360]","[0.7211155378486056, 0.5796812749003984, 0.7171314741035857]"
fold_7,test,BigCodeBench/32,"[382, 359, 340]","[1.5219123505976095, 1.4302788844621515, 1.3545816733067728]"
fold_7,test,BigCodeBench/652,"[280, 336, 217]","[0.32941176470588235, 0.3952941176470588, 0.25529411764705884]"
fold_7,test,BigCodeBench/479,"[668, 439, 626]","[0.8709256844850065, 0.5723598435462842, 0.8161668839634941]"
fold_7,test,BigCodeBench/592,"[710, 711, 660]","[1.0990712074303406, 1.1006191950464397, 1.021671826625387]"
fold_7,test,BigCodeBench/644,"[534, 529, 532]","[1.0269230769230768, 1.0173076923076922, 1.023076923076923]"
fold_7,test,BigCodeBench/988,"[634, 592, 612]","[0.6125603864734299, 0.5719806763285025, 0.591304347826087]"
fold_7,test,BigCodeBench/400,"[613, 742, 288]","[1.371364653243848, 1.6599552572706935, 0.6442953020134228]"
fold_7,test,BigCodeBench/150,"[704, 548, 908]","[0.9617486338797814, 0.7486338797814208, 1.2404371584699454]"
fold_7,test,BigCodeBench/847,"[305, 224, 321]","[0.6275720164609053, 0.4609053497942387, 0.6604938271604939]"
fold_7,test,BigCodeBench/301,"[235, 412, 285]","[0.3712480252764613, 0.65086887835703, 0.45023696682464454]"
fold_7,test,BigCodeBench/442,"[301, 316, 225]","[0.3706896551724138, 0.3891625615763547, 0.2770935960591133]"
fold_7,test,BigCodeBench/898,"[138, 71, 45]","[0.5130111524163569, 0.26394052044609667, 0.16728624535315986]"
fold_7,test,BigCodeBench/1000,"[282, 263, 195]","[0.8952380952380953, 0.834920634920635, 0.6190476190476191]"
fold_7,test,BigCodeBench/273,"[2332, 759, 1055]","[1.93687707641196, 0.6303986710963455, 0.8762458471760798]"
fold_7,test,BigCodeBench/593,"[545, 732, 969]","[0.5572597137014315, 0.7484662576687117, 0.99079754601227]"
fold_7,test,BigCodeBench/409,"[333, 462, 283]","[0.553156146179402, 0.7674418604651163, 0.4700996677740864]"
fold_7,test,BigCodeBench/488,"[594, 623, 697]","[0.6463547334058759, 0.6779107725788901, 0.7584330794341676]"
fold_7,test,BigCodeBench/1057,"[439, 464, 455]","[0.6148459383753502, 0.6498599439775911, 0.6372549019607843]"
fold_7,test,BigCodeBench/512,"[382, 577, 714]","[0.6420168067226891, 0.9697478991596639, 1.2]"
fold_7,test,BigCodeBench/563,"[231, 501, 229]","[0.7151702786377709, 1.5510835913312693, 0.7089783281733746]"
fold_7,test,BigCodeBench/811,"[434, 382, 293]","[0.6536144578313253, 0.5753012048192772, 0.44126506024096385]"
fold_7,test,BigCodeBench/553,"[322, 348, 330]","[0.579136690647482, 0.6258992805755396, 0.5935251798561151]"
fold_7,test,BigCodeBench/223,"[501, 491, 217]","[0.8994614003590664, 0.881508078994614, 0.3895870736086176]"
fold_7,test,BigCodeBench/326,"[249, 326, 248]","[0.42346938775510207, 0.5544217687074829, 0.4217687074829932]"
fold_7,test,BigCodeBench/313,"[477, 653, 559]","[0.4649122807017544, 0.6364522417153996, 0.5448343079922028]"
fold_7,test,BigCodeBench/1077,"[298, 392, 366]","[0.5528756957328386, 0.7272727272727273, 0.6790352504638218]"
fold_7,test,BigCodeBench/853,"[764, 650, 459]","[0.781985670419652, 0.6653019447287615, 0.46980552712384854]"
fold_7,test,BigCodeBench/53,"[170, 188, 277]","[0.33663366336633666, 0.3722772277227723, 0.5485148514851486]"
fold_7,test,BigCodeBench/608,"[462, 385, 370]","[0.8133802816901409, 0.6778169014084507, 0.6514084507042254]"
fold_7,test,BigCodeBench/95,"[471, 507, 669]","[0.45728155339805826, 0.49223300970873785, 0.6495145631067961]"
fold_7,test,BigCodeBench/945,"[364, 463, 333]","[0.5244956772334294, 0.6671469740634006, 0.47982708933717577]"
fold_7,test,BigCodeBench/109,"[736, 401, 520]","[1.0605187319884726, 0.5778097982708934, 0.7492795389048992]"
fold_7,test,BigCodeBench/254,"[185, 88, 194]","[0.9585492227979274, 0.45595854922279794, 1.005181347150259]"
fold_7,test,BigCodeBench/189,"[265, 207, 348]","[0.742296918767507, 0.5798319327731093, 0.9747899159663865]"
fold_7,test,BigCodeBench/61,"[186, 437, 313]","[0.28440366972477066, 0.6681957186544343, 0.4785932721712538]"
fold_7,test,BigCodeBench/916,"[230, 443, 471]","[0.38079470198675497, 0.7334437086092715, 0.7798013245033113]"
fold_7,test,BigCodeBench/132,"[407, 626, 246]","[0.588150289017341, 0.9046242774566474, 0.3554913294797688]"
fold_7,test,BigCodeBench/1108,"[508, 488, 533]","[0.7175141242937854, 0.6892655367231638, 0.7528248587570622]"
fold_7,test,BigCodeBench/482,"[746, 706, 758]","[0.5855572998430141, 0.554160125588697, 0.5949764521193093]"
fold_7,test,BigCodeBench/865,"[266, 252, 254]","[0.5135135135135135, 0.4864864864864865, 0.49034749034749037]"
fold_8,fit,BigCodeBench/354,[490],[1.0337552742616034]
fold_8,fit,BigCodeBench/10,[519],[1.0236686390532543]
fold_8,fit,BigCodeBench/759,[511],[1.24330900243309]
fold_8,fit,BigCodeBench/222,[229],[0.6239782016348774]
fold_8,fit,BigCodeBench/708,[334],[0.6844262295081968]
fold_8,fit,BigCodeBench/604,[572],[1.2196162046908317]
fold_8,fit,BigCodeBench/943,[244],[0.3500717360114778]
fold_8,fit,BigCodeBench/1025,[304],[0.5996055226824457]
fold_8,fit,BigCodeBench/350,[835],[0.73568281938326]
fold_8,fit,BigCodeBench/780,[669],[0.6335227272727273]
fold_8,fit,BigCodeBench/804,[263],[0.40902021772939345]
fold_8,fit,BigCodeBench/781,[366],[0.9838709677419355]
fold_8,fit,BigCodeBench/560,[692],[0.6811023622047244]
fold_8,fit,BigCodeBench/745,[342],[0.9688385269121813]
fold_8,fit,BigCodeBench/120,[310],[0.4725609756097561]
fold_8,fit,BigCodeBench/216,[1438],[2.6288848263254114]
fold_8,fit,BigCodeBench/200,[375],[0.7425742574257426]
fold_8,fit,BigCodeBench/575,[144],[0.46601941747572817]
fold_8,fit,BigCodeBench/178,[280],[0.7368421052631579]
fold_8,fit,BigCodeBench/831,[169],[0.5331230283911672]
fold_8,fit,BigCodeBench/501,[532],[0.5745140388768899]
fold_8,fit,BigCodeBench/460,[374],[0.6584507042253521]
fold_8,fit,BigCodeBench/612,[285],[0.3501228501228501]
fold_8,fit,BigCodeBench/654,[482],[0.6292428198433421]
fold_8,fit,BigCodeBench/613,[348],[0.41232227488151657]
fold_8,fit,BigCodeBench/1055,[462],[1.0087336244541485]
fold_8,fit,BigCodeBench/174,[59],[0.1761194029850746]
fold_8,fit,BigCodeBench/130,[216],[0.6506024096385542]
fold_8,fit,BigCodeBench/315,[435],[0.5141843971631206]
fold_8,fit,BigCodeBench/145,[182],[0.48148148148148145]
fold_8,fit,BigCodeBench/704,[256],[0.4821092278719397]
fold_8,fit,BigCodeBench/966,[270],[0.7758620689655172]
fold_8,fit,BigCodeBench/1008,[347],[0.5125553914327917]
fold_8,fit,BigCodeBench/566,[398],[1.3491525423728814]
fold_8,fit,BigCodeBench/574,[783],[1.3384615384615384]
fold_8,fit,BigCodeBench/278,[126],[0.2647058823529412]
fold_8,fit,BigCodeBench/521,[232],[0.7160493827160493]
fold_8,fit,BigCodeBench/471,[147],[0.5444444444444444]
fold_8,fit,BigCodeBench/590,[509],[0.7940717628705148]
fold_8,fit,BigCodeBench/83,[412],[0.5636114911080712]
fold_8,fit,BigCodeBench/615,[384],[0.5470085470085471]
fold_8,fit,BigCodeBench/1125,[609],[1.851063829787234]
fold_8,fit,BigCodeBench/292,[562],[1.2112068965517242]
fold_8,fit,BigCodeBench/478,[444],[0.6862442040185471]
fold_8,fit,BigCodeBench/808,[336],[0.8296296296296296]
fold_8,validate,BigCodeBench/226,[318],[0.6708860759493671]
fold_8,validate,BigCodeBench/535,[582],[0.5506149479659413]
fold_8,validate,BigCodeBench/126,[616],[0.8812589413447782]
fold_8,validate,BigCodeBench/1084,[584],[0.7174447174447175]
fold_8,validate,BigCodeBench/77,[408],[0.640502354788069]
fold_8,validate,BigCodeBench/341,[392],[0.5467224546722455]
fold_8,validate,BigCodeBench/616,[388],[0.4495944380069525]
fold_8,validate,BigCodeBench/64,[337],[0.774712643678161]
fold_8,validate,BigCodeBench/171,[651],[1.1282495667244368]
fold_8,validate,BigCodeBench/214,[264],[0.38653001464128844]
fold_8,validate,BigCodeBench/920,[133],[0.5362903225806451]
fold_8,validate,BigCodeBench/1054,[819],[0.863013698630137]
fold_8,validate,BigCodeBench/156,[258],[0.5958429561200924]
fold_8,validate,BigCodeBench/259,[372],[1.0782608695652174]
fold_8,validate,BigCodeBench/895,[492],[1.2845953002610966]
fold_8,validate,BigCodeBench/376,[187],[0.6151315789473685]
fold_8,validate,BigCodeBench/681,[154],[0.506578947368421]
fold_8,validate,BigCodeBench/717,[287],[0.38627187079407804]
fold_8,validate,BigCodeBench/626,[235],[0.5064655172413793]
fold_8,validate,BigCodeBench/645,[251],[0.7070422535211267]
fold_8,validate,BigCodeBench/186,[321],[0.4483240223463687]
fold_8,validate,BigCodeBench/789,[187],[0.5548961424332344]
fold_8,validate,BigCodeBench/221,[934],[1.5286415711947627]
fold_8,validate,BigCodeBench/904,[273],[0.7459016393442623]
fold_8,validate,BigCodeBench/506,[438],[0.7098865478119936]
fold_8,validate,BigCodeBench/663,[392],[0.8252631578947368]
fold_8,validate,BigCodeBench/20,[281],[0.9756944444444444]
fold_8,validate,BigCodeBench/926,[231],[0.6470588235294118]
fold_8,validate,BigCodeBench/1033,[273],[0.7459016393442623]
fold_8,validate,BigCodeBench/35,[377],[1.1389728096676737]
fold_8,validate,BigCodeBench/374,[599],[0.7395061728395061]
fold_8,validate,BigCodeBench/26,[365],[1.3224637681159421]
fold_8,validate,BigCodeBench/55,[270],[0.5103969754253308]
fold_8,validate,BigCodeBench/638,[122],[0.3515850144092219]
fold_8,validate,BigCodeBench/716,[202],[0.42526315789473684]
fold_8,validate,BigCodeBench/80,[102],[0.23448275862068965]
fold_8,validate,BigCodeBench/257,[175],[0.8333333333333334]
fold_8,validate,BigCodeBench/191,[240],[0.7476635514018691]
fold_8,validate,BigCodeBench/706,[245],[0.3284182305630027]
fold_8,validate,BigCodeBench/274,[1907],[1.136471990464839]
fold_8,validate,BigCodeBench/1111,[157],[0.2783687943262411]
fold_8,validate,BigCodeBench/135,[404],[0.6590538336052202]
fold_8,validate,BigCodeBench/812,[391],[0.6441515650741351]
fold_8,validate,BigCodeBench/131,[151],[0.45481927710843373]
fold_8,validate,BigCodeBench/636,[391],[0.6306451612903226]
fold_8,test,BigCodeBench/627,"[160, 150, 281]","[0.3448275862068966, 0.3232758620689655, 0.6056034482758621]"
fold_8,test,BigCodeBench/425,"[405, 493, 406]","[0.75, 0.912962962962963, 0.7518518518518519]"
fold_8,test,BigCodeBench/1021,"[127, 132, 173]","[0.23475046210720887, 0.24399260628465805, 0.3197781885397412]"
fold_8,test,BigCodeBench/651,"[405, 314, 358]","[0.8766233766233766, 0.6796536796536796, 0.7748917748917749]"
fold_8,test,BigCodeBench/158,"[402, 445, 615]","[1.1928783382789319, 1.3204747774480712, 1.824925816023739]"
fold_8,test,BigCodeBench/90,"[315, 520, 395]","[0.3539325842696629, 0.5842696629213483, 0.4438202247191011]"
fold_8,test,BigCodeBench/793,"[209, 194, 109]","[0.6572327044025157, 0.610062893081761, 0.34276729559748426]"
fold_8,test,BigCodeBench/84,"[1030, 744, 861]","[0.6816677696889477, 0.4923891462607545, 0.5698213103904699]"
fold_8,test,BigCodeBench/474,"[367, 491, 326]","[0.5881410256410257, 0.7868589743589743, 0.5224358974358975]"
fold_8,test,BigCodeBench/434,"[586, 755, 823]","[0.5830845771144278, 0.7512437810945274, 0.8189054726368159]"
fold_8,test,BigCodeBench/290,"[294, 500, 365]","[0.5212765957446809, 0.8865248226950354, 0.6471631205673759]"
fold_8,test,BigCodeBench/1103,"[349, 421, 343]","[0.6737451737451737, 0.8127413127413128, 0.6621621621621622]"
fold_8,test,BigCodeBench/1019,"[1113, 575, 527]","[1.0650717703349282, 0.5502392344497608, 0.5043062200956938]"
fold_8,test,BigCodeBench/387,"[364, 508, 485]","[0.5155807365439093, 0.7195467422096318, 0.6869688385269122]"
fold_8,test,BigCodeBench/181,"[75, 472, 76]","[0.25, 1.5733333333333333, 0.25333333333333335]"
fold_8,test,BigCodeBench/385,"[364, 330, 752]","[0.7193675889328063, 0.6521739130434783, 1.4861660079051384]"
fold_8,test,BigCodeBench/463,"[310, 428, 278]","[0.8781869688385269, 1.2124645892351276, 0.7875354107648725]"
fold_8,test,BigCodeBench/801,"[877, 647, 492]","[1.1867388362652234, 0.8755074424898511, 0.6657645466847091]"
fold_8,test,BigCodeBench/473,"[425, 533, 393]","[0.8095238095238095, 1.0152380952380953, 0.7485714285714286]"
fold_8,test,BigCodeBench/800,"[568, 521, 552]","[0.5318352059925093, 0.48782771535580527, 0.5168539325842697]"
fold_8,test,BigCodeBench/601,"[463, 459, 446]","[0.6156914893617021, 0.6103723404255319, 0.5930851063829787]"
fold_8,test,BigCodeBench/248,"[360, 391, 308]","[0.8450704225352113, 0.9178403755868545, 0.7230046948356808]"
fold_8,test,BigCodeBench/39,"[416, 471, 362]","[0.6322188449848024, 0.71580547112462, 0.5501519756838906]"
fold_8,test,BigCodeBench/44,"[432, 451, 533]","[1.3170731707317074, 1.375, 1.625]"
fold_8,test,BigCodeBench/322,"[727, 716, 370]","[1.0520984081041969, 1.036179450072359, 0.5354558610709117]"
fold_8,test,BigCodeBench/449,"[209, 602, 353]","[0.324031007751938, 0.9333333333333333, 0.5472868217054263]"
fold_8,test,BigCodeBench/94,"[103, 266, 170]","[0.1925233644859813, 0.497196261682243, 0.3177570093457944]"
fold_8,test,BigCodeBench/1004,"[340, 418, 280]","[0.5772495755517827, 0.7096774193548387, 0.47538200339558573]"
fold_8,test,BigCodeBench/901,"[227, 131, 178]","[0.5456730769230769, 0.31490384615384615, 0.42788461538461536]"
fold_8,test,BigCodeBench/152,"[138, 226, 252]","[0.2247557003257329, 0.36807817589576547, 0.41042345276872966]"
fold_8,test,BigCodeBench/765,"[348, 183, 217]","[0.7310924369747899, 0.38445378151260506, 0.45588235294117646]"
fold_8,test,BigCodeBench/964,"[908, 857, 822]","[0.6118598382749326, 0.5774932614555256, 0.5539083557951483]"
fold_8,test,BigCodeBench/835,"[124, 117, 51]","[0.3887147335423197, 0.3667711598746082, 0.15987460815047022]"
fold_8,test,BigCodeBench/1071,"[174, 258, 278]","[0.4213075060532688, 0.6246973365617433, 0.6731234866828087]"
fold_8,test,BigCodeBench/570,"[699, 597, 433]","[1.59954233409611, 1.366132723112128, 0.9908466819221968]"
fold_8,test,BigCodeBench/372,"[483, 470, 310]","[1.0685840707964602, 1.0398230088495575, 0.6858407079646017]"
fold_8,test,BigCodeBench/79,"[350, 255, 364]","[0.6161971830985915, 0.448943661971831, 0.6408450704225352]"
fold_8,test,BigCodeBench/1046,"[106, 163, 177]","[0.28116710875331563, 0.4323607427055703, 0.46949602122015915]"
fold_8,test,BigCodeBench/6,"[638, 757, 322]","[2.031847133757962, 2.410828025477707, 1.0254777070063694]"
fold_8,test,BigCodeBench/12,"[415, 714, 452]","[0.532051282051282, 0.9153846153846154, 0.5794871794871795]"
fold_8,test,BigCodeBench/942,"[434, 377, 388]","[0.46466809421841543, 0.40364025695931477, 0.41541755888650966]"
fold_8,test,BigCodeBench/65,"[317, 351, 499]","[0.6861471861471862, 0.7597402597402597, 1.08008658008658]"
fold_8,test,BigCodeBench/231,"[523, 461, 389]","[0.590293453724605, 0.5203160270880361, 0.43905191873589167]"
fold_8,test,BigCodeBench/1090,"[205, 247, 264]","[0.4485776805251641, 0.5404814004376368, 0.5776805251641138]"
fold_8,test,BigCodeBench/576,"[276, 298, 342]","[0.5092250922509225, 0.5498154981549815, 0.6309963099630996]"
fold_8,test,BigCodeBench/728,"[631, 317, 363]","[0.8620218579234973, 0.43306010928961747, 0.4959016393442623]"
fold_8,test,BigCodeBench/1098,"[129, 112, 257]","[0.5608695652173913, 0.48695652173913045, 1.117391304347826]"
fold_8,test,BigCodeBench/871,"[562, 564, 371]","[0.9079159935379645, 0.9111470113085622, 0.5993537964458805]"
fold_8,test,BigCodeBench/503,"[346, 382, 340]","[0.47527472527472525, 0.5247252747252747, 0.46703296703296704]"
fold_8,test,BigCodeBench/1067,"[383, 610, 403]","[0.49039692701664533, 0.7810499359795134, 0.5160051216389244]"
fold_8,test,BigCodeBench/255,"[492, 548, 274]","[1.3085106382978724, 1.4574468085106382, 0.7287234042553191]"
