fold,split,task_id,impl_index,distance,distance_norm
fold_9,test,BigCodeBench/378,3,469,0.5
fold_9,test,BigCodeBench/617,1,1238,1.0273858921161825
fold_9,test,BigCodeBench/617,2,554,0.4597510373443983
fold_9,test,BigCodeBench/617,3,573,0.4755186721991701
fold_9,test,BigCodeBench/526,1,516,0.7467438494934877
fold_9,test,BigCodeBench/526,2,372,0.5383502170767004
fold_9,test,BigCodeBench/526,3,279,0.4037626628075253
fold_9,test,BigCodeBench/892,1,142,0.461038961038961
fold_9,test,BigCodeBench/892,2,141,0.4577922077922078
fold_9,test,BigCodeBench/892,3,188,0.6103896103896104
fold_9,test,BigCodeBench/935,1,276,0.5317919075144508
fold_9,test,BigCodeBench/935,2,290,0.558766859344894
fold_9,test,BigCodeBench/935,3,325,0.626204238921002
fold_9,test,BigCodeBench/242,1,398,0.4907521578298397
fold_9,test,BigCodeBench/242,2,496,0.6115906288532675
fold_9,test,BigCodeBench/242,3,306,0.37731196054254007
fold_9,test,BigCodeBench/411,1,89,0.2688821752265861
fold_9,test,BigCodeBench/411,2,103,0.311178247734139
fold_9,test,BigCodeBench/411,3,97,0.2930513595166163
fold_9,test,BigCodeBench/13,1,588,0.5335753176043557
fold_9,test,BigCodeBench/13,2,469,0.42558983666061706
fold_9,test,BigCodeBench/13,3,330,0.29945553539019965
fold_9,test,BigCodeBench/264,1,314,0.623015873015873
fold_9,test,BigCodeBench/264,2,464,0.9206349206349206
fold_9,test,BigCodeBench/264,3,325,0.6448412698412699
fold_9,test,BigCodeBench/63,1,206,0.42916666666666664
fold_9,test,BigCodeBench/63,2,227,0.47291666666666665
fold_9,test,BigCodeBench/63,3,317,0.6604166666666667
fold_9,test,BigCodeBench/1114,1,146,0.37823834196891193
fold_9,test,BigCodeBench/1114,2,143,0.3704663212435233
fold_9,test,BigCodeBench/1114,3,192,0.49740932642487046
fold_9,test,BigCodeBench/1001,1,309,0.5090609555189456
fold_9,test,BigCodeBench/1001,2,345,0.5683690280065898
fold_9,test,BigCodeBench/1001,3,375,0.6177924217462932
fold_9,test,BigCodeBench/725,1,536,1.3201970443349753
fold_9,test,BigCodeBench/725,2,505,1.2438423645320198
fold_9,test,BigCodeBench/725,3,300,0.7389162561576355
fold_9,test,BigCodeBench/568,1,424,0.7090301003344481
fold_9,test,BigCodeBench/568,2,503,0.8411371237458194
fold_9,test,BigCodeBench/568,3,554,0.9264214046822743
fold_9,test,BigCodeBench/399,1,292,0.5328467153284672
fold_9,test,BigCodeBench/399,2,308,0.5620437956204379
fold_9,test,BigCodeBench/399,3,192,0.35036496350364965
fold_9,test,BigCodeBench/1069,1,610,1.0627177700348431
fold_9,test,BigCodeBench/1069,2,636,1.10801393728223
fold_9,test,BigCodeBench/1069,3,397,0.6916376306620209
fold_9,test,BigCodeBench/208,1,509,0.9105545617173524
fold_9,test,BigCodeBench/208,2,751,1.3434704830053668
fold_9,test,BigCodeBench/208,3,202,0.3613595706618962
fold_9,test,BigCodeBench/475,1,512,0.5470085470085471
fold_9,test,BigCodeBench/475,2,663,0.7083333333333334
fold_9,test,BigCodeBench/475,3,916,0.9786324786324786
fold_9,test,BigCodeBench/439,1,354,1.032069970845481
fold_9,test,BigCodeBench/439,2,558,1.6268221574344024
fold_9,test,BigCodeBench/439,3,289,0.8425655976676385
fold_9,test,BigCodeBench/173,1,203,0.5087719298245614
fold_9,test,BigCodeBench/173,2,201,0.5037593984962406
fold_9,test,BigCodeBench/173,3,352,0.8822055137844611
fold_9,test,BigCodeBench/985,1,792,0.5311871227364185
fold_9,test,BigCodeBench/985,2,900,0.6036217303822937
fold_9,test,BigCodeBench/985,3,814,0.5459423205902079
fold_9,test,BigCodeBench/909,1,141,0.2727272727272727
fold_9,test,BigCodeBench/909,2,151,0.29206963249516443
fold_9,test,BigCodeBench/909,3,201,0.38878143133462284
fold_9,test,BigCodeBench/713,1,344,0.4444444444444444
fold_9,test,BigCodeBench/713,2,665,0.8591731266149871
fold_9,test,BigCodeBench/713,3,472,0.6098191214470284
fold_9,test,BigCodeBench/594,1,574,0.7211055276381909
fold_9,test,BigCodeBench/594,2,586,0.7361809045226131
fold_9,test,BigCodeBench/594,3,655,0.8228643216080402
fold_9,test,BigCodeBench/360,1,622,0.8227513227513228
fold_9,test,BigCodeBench/360,2,843,1.1150793650793651
fold_9,test,BigCodeBench/360,3,319,0.421957671957672
fold_9,test,BigCodeBench/203,1,705,0.7320872274143302
fold_9,test,BigCodeBench/203,2,544,0.564901349948079
fold_9,test,BigCodeBench/203,3,463,0.48078920041536866
fold_9,test,BigCodeBench/822,1,240,0.39279869067103107
fold_9,test,BigCodeBench/822,2,292,0.4779050736497545
fold_9,test,BigCodeBench/822,3,296,0.4844517184942717
fold_9,test,BigCodeBench/314,1,332,0.6680080482897385
fold_9,test,BigCodeBench/314,2,305,0.613682092555332
fold_9,test,BigCodeBench/314,3,455,0.9154929577464789
fold_9,test,BigCodeBench/491,1,692,0.6313868613138686
fold_9,test,BigCodeBench/491,2,757,0.6906934306569343
fold_9,test,BigCodeBench/491,3,566,0.5164233576642335
fold_9,test,BigCodeBench/933,1,165,0.642023346303502
fold_9,test,BigCodeBench/933,2,194,0.754863813229572
fold_9,test,BigCodeBench/933,3,248,0.9649805447470817
fold_9,test,BigCodeBench/1015,1,921,0.748780487804878
fold_9,test,BigCodeBench/1015,2,824,0.6699186991869919
fold_9,test,BigCodeBench/1015,3,417,0.33902439024390246
fold_9,test,BigCodeBench/1137,1,1012,1.6063492063492064
fold_9,test,BigCodeBench/1137,2,893,1.4174603174603175
fold_9,test,BigCodeBench/1137,3,491,0.7793650793650794
fold_9,test,BigCodeBench/507,1,669,0.6833503575076609
fold_9,test,BigCodeBench/507,2,584,0.5965270684371808
fold_9,test,BigCodeBench/507,3,647,0.6608784473953013
fold_9,test,BigCodeBench/1123,1,734,1.1309707241910631
fold_9,test,BigCodeBench/1123,2,372,0.5731895223420647
fold_9,test,BigCodeBench/1123,3,649,1.0
fold_9,test,BigCodeBench/270,1,51,0.35172413793103446
fold_9,test,BigCodeBench/270,2,59,0.4068965517241379
fold_9,test,BigCodeBench/270,3,59,0.4068965517241379
fold_9,test,BigCodeBench/1065,1,145,0.4915254237288136
fold_9,test,BigCodeBench/1065,2,260,0.8813559322033898
fold_9,test,BigCodeBench/1065,3,189,0.6406779661016949
fold_9,test,BigCodeBench/720,1,540,0.7171314741035857
fold_9,test,BigCodeBench/720,2,659,0.8751660026560425
fold_9,test,BigCodeBench/720,3,551,0.7317397078353254
fold_9,test,BigCodeBench/88,1,357,0.7660944206008584
fold_9,test,BigCodeBench/88,2,543,1.1652360515021458
fold_9,test,BigCodeBench/88,3,422,0.9055793991416309
fold_9,test,BigCodeBench/435,1,311,0.5289115646258503
fold_9,test,BigCodeBench/435,2,312,0.5306122448979592
fold_9,test,BigCodeBench/435,3,316,0.5374149659863946
fold_9,test,BigCodeBench/946,1,105,0.2807486631016043
fold_9,test,BigCodeBench/946,2,126,0.33689839572192515
fold_9,test,BigCodeBench/946,3,125,0.3342245989304813
fold_9,test,BigCodeBench/875,1,549,1.1831896551724137
fold_9,test,BigCodeBench/875,2,163,0.35129310344827586
fold_9,test,BigCodeBench/875,3,362,0.7801724137931034
fold_9,test,BigCodeBench/232,1,388,0.9371980676328503
fold_9,test,BigCodeBench/232,2,406,0.9806763285024155
fold_9,test,BigCodeBench/232,3,471,1.1376811594202898
fold_9,test,BigCodeBench/565,1,726,1.7881773399014778
fold_9,test,BigCodeBench/565,2,493,1.2142857142857142
fold_9,test,BigCodeBench/565,3,443,1.0911330049261083
fold_9,test,BigCodeBench/402,1,1747,3.979498861047836
fold_9,test,BigCodeBench/402,2,1025,2.334851936218679
fold_9,test,BigCodeBench/402,3,641,1.460136674259681
fold_9,test,BigCodeBench/1113,1,412,0.8174603174603174
fold_9,test,BigCodeBench/1113,2,250,0.49603174603174605
fold_9,test,BigCodeBench/1113,3,194,0.38492063492063494
fold_9,test,BigCodeBench/1044,1,523,0.7077131258457375
fold_9,test,BigCodeBench/1044,2,656,0.8876860622462788
fold_9,test,BigCodeBench/1044,3,448,0.6062246278755075
fold_9,test,BigCodeBench/1030,1,64,0.23703703703703705
fold_9,test,BigCodeBench/1030,2,167,0.6185185185185185
fold_9,test,BigCodeBench/1030,3,39,0.14444444444444443
fold_9,test,BigCodeBench/918,1,231,0.7042682926829268
fold_9,test,BigCodeBench/918,2,260,0.7926829268292683
fold_9,test,BigCodeBench/918,3,380,1.1585365853658536
fold_9,test,BigCodeBench/597,1,262,0.6223277909738717
fold_9,test,BigCodeBench/597,2,233,0.5534441805225653
fold_9,test,BigCodeBench/597,3,257,0.6104513064133017
fold_9,test,BigCodeBench/697,1,238,0.5666666666666667
fold_9,test,BigCodeBench/697,2,418,0.9952380952380953
fold_9,test,BigCodeBench/697,3,418,0.9952380952380953
fold_9,test,BigCodeBench/929,1,258,0.7543859649122807
fold_9,test,BigCodeBench/929,2,264,0.7719298245614035
fold_9,test,BigCodeBench/929,3,254,0.7426900584795322
fold_9,test,BigCodeBench/944,1,259,0.3523809523809524
fold_9,test,BigCodeBench/944,2,336,0.45714285714285713
fold_9,test,BigCodeBench/944,3,226,0.3074829931972789
fold_9,test,BigCodeBench/701,1,403,1.5381679389312977
fold_9,test,BigCodeBench/701,2,287,1.0954198473282444
fold_9,test,BigCodeBench/701,3,330,1.2595419847328244
fold_9,test,BigCodeBench/246,1,391,0.7161172161172161
fold_9,test,BigCodeBench/246,2,389,0.7124542124542125
fold_9,test,BigCodeBench/246,3,269,0.4926739926739927
fold_9,test,BigCodeBench/986,1,788,0.976456009913259
fold_9,test,BigCodeBench/986,2,580,0.7187112763320942
fold_9,test,BigCodeBench/986,3,589,0.7298636926889716
fold_9,test,BigCodeBench/913,1,518,0.5846501128668171
fold_9,test,BigCodeBench/913,2,537,0.6060948081264108
fold_9,test,BigCodeBench/913,3,544,0.6139954853273137
fold_9,test,BigCodeBench/89,1,526,0.6025200458190149
fold_9,test,BigCodeBench/89,2,404,0.4627720504009164
fold_9,test,BigCodeBench/89,3,383,0.43871706758304696
fold_9,test,BigCodeBench/388,1,493,1.3926553672316384
fold_9,test,BigCodeBench/388,2,519,1.4661016949152543
fold_9,test,BigCodeBench/388,3,271,0.7655367231638418
fold_9,test,BigCodeBench/584,1,540,0.6844106463878327
fold_9,test,BigCodeBench/584,2,521,0.6603295310519645
fold_9,test,BigCodeBench/584,3,361,0.45754119138149557
fold_9,test,BigCodeBench/1009,1,462,0.8716981132075472
fold_9,test,BigCodeBench/1009,2,487,0.9188679245283019
fold_9,test,BigCodeBench/1009,3,438,0.8264150943396227
fold_9,test,BigCodeBench/1105,1,240,0.39344262295081966
fold_9,test,BigCodeBench/1105,2,1041,1.7065573770491804
fold_9,test,BigCodeBench/1105,3,200,0.32786885245901637
fold_9,test,BigCodeBench/237,1,374,0.5335235378031383
fold_9,test,BigCodeBench/237,2,480,0.6847360912981455
fold_9,test,BigCodeBench/237,3,343,0.4893009985734665
fold_9,test,BigCodeBench/412,1,450,1.4195583596214512
fold_9,test,BigCodeBench/412,2,428,1.3501577287066246
fold_9,test,BigCodeBench/412,3,569,1.7949526813880126
fold_9,test,BigCodeBench/15,1,752,0.8487584650112867
fold_9,test,BigCodeBench/15,2,853,0.9627539503386005
fold_9,test,BigCodeBench/15,3,460,0.5191873589164786
fold_9,test,BigCodeBench/81,1,421,1.0
fold_9,test,BigCodeBench/81,2,324,0.7695961995249406
fold_9,test,BigCodeBench/81,3,76,0.18052256532066507
fold_9,test,BigCodeBench/204,1,645,1.4726027397260273
fold_9,test,BigCodeBench/204,2,475,1.0844748858447488
fold_9,test,BigCodeBench/204,3,286,0.6529680365296804
fold_9,test,BigCodeBench/154,1,153,0.4322033898305085
fold_9,test,BigCodeBench/154,2,343,0.9689265536723164
fold_9,test,BigCodeBench/154,3,273,0.7711864406779662
fold_9,test,BigCodeBench/1064,1,277,0.6723300970873787
fold_9,test,BigCodeBench/1064,2,288,0.6990291262135923
fold_9,test,BigCodeBench/1064,3,292,0.7087378640776699
fold_9,test,BigCodeBench/344,1,122,0.25684210526315787
fold_9,test,BigCodeBench/344,2,218,0.4589473684210526
fold_9,test,BigCodeBench/344,3,401,0.8442105263157895
fold_9,test,BigCodeBench/941,1,273,0.41615853658536583
fold_9,test,BigCodeBench/941,2,319,0.48628048780487804
fold_9,test,BigCodeBench/941,3,169,0.2576219512195122
fold_9,test,BigCodeBench/606,1,46,0.21904761904761905
fold_9,test,BigCodeBench/606,2,47,0.22380952380952382
fold_9,test,BigCodeBench/606,3,78,0.37142857142857144
fold_9,test,BigCodeBench/46,1,330,1.3147410358565736
fold_9,test,BigCodeBench/46,2,415,1.653386454183267
fold_9,test,BigCodeBench/46,3,444,1.7689243027888446
fold_9,test,BigCodeBench/1056,1,311,0.45335276967930027
fold_9,test,BigCodeBench/1056,2,368,0.5364431486880467
fold_9,test,BigCodeBench/1056,3,331,0.48250728862973763
fold_9,test,BigCodeBench/602,1,226,0.6108108108108108
fold_9,test,BigCodeBench/602,2,318,0.8594594594594595
fold_9,test,BigCodeBench/602,3,185,0.5
fold_9,test,BigCodeBench/785,1,400,0.5830903790087464
fold_9,test,BigCodeBench/785,2,394,0.5743440233236151
fold_9,test,BigCodeBench/785,3,370,0.5393586005830904
fold_9,test,BigCodeBench/583,1,264,0.4217252396166134
fold_9,test,BigCodeBench/583,2,375,0.5990415335463258
fold_9,test,BigCodeBench/583,3,309,0.4936102236421725
fold_9,test,BigCodeBench/1005,1,426,0.6563944530046225
fold_9,test,BigCodeBench/1005,2,673,1.036979969183359
fold_9,test,BigCodeBench/1005,3,407,0.6271186440677966
fold_9,test,BigCodeBench/1012,1,629,0.5517543859649123
fold_9,test,BigCodeBench/1012,2,642,0.5631578947368421
fold_9,test,BigCodeBench/1012,3,595,0.5219298245614035
fold_9,test,BigCodeBench/103,1,652,0.9340974212034384
fold_9,test,BigCodeBench/103,2,705,1.010028653295129
fold_9,test,BigCodeBench/103,3,426,0.6103151862464183
fold_9,test,BigCodeBench/973,1,350,0.4196642685851319
fold_9,test,BigCodeBench/973,2,487,0.5839328537170264
fold_9,test,BigCodeBench/973,3,456,0.5467625899280576
fold_9,test,BigCodeBench/202,1,471,0.6023017902813299
fold_9,test,BigCodeBench/202,2,489,0.6253196930946292
fold_9,test,BigCodeBench/202,3,456,0.5831202046035806
fold_9,test,BigCodeBench/881,1,505,0.753731343283582
fold_9,test,BigCodeBench/881,2,619,0.9238805970149254
fold_9,test,BigCodeBench/881,3,350,0.5223880597014925
fold_9,test,BigCodeBench/195,1,527,1.4398907103825136
fold_9,test,BigCodeBench/195,2,451,1.2322404371584699
fold_9,test,BigCodeBench/195,3,123,0.3360655737704918
fold_9,test,BigCodeBench/894,1,373,0.55096011816839
fold_9,test,BigCodeBench/894,2,425,0.6277695716395865
fold_9,test,BigCodeBench/894,3,159,0.23485967503692762
fold_9,test,BigCodeBench/320,1,165,0.3900709219858156
fold_9,test,BigCodeBench/320,2,369,0.8723404255319149
fold_9,test,BigCodeBench/320,3,214,0.5059101654846335
fold_9,test,BigCodeBench/224,1,731,0.917189460476788
fold_9,test,BigCodeBench/224,2,753,0.944792973651192
fold_9,test,BigCodeBench/224,3,667,0.8368883312421581
fold_9,test,BigCodeBench/397,1,1256,3.14
fold_9,test,BigCodeBench/397,2,759,1.8975
fold_9,test,BigCodeBench/397,3,644,1.61
fold_9,test,BigCodeBench/1094,1,157,0.39646464646464646
fold_9,test,BigCodeBench/1094,2,163,0.4116161616161616
fold_9,test,BigCodeBench/1094,3,273,0.6893939393939394
fold_9,test,BigCodeBench/715,1,1030,3.47972972972973
fold_9,test,BigCodeBench/715,2,1042,3.52027027027027
fold_9,test,BigCodeBench/715,3,448,1.5135135135135136
fold_9,test,BigCodeBench/989,1,948,0.9566094853683148
fold_9,test,BigCodeBench/989,2,399,0.4026236125126135
fold_9,test,BigCodeBench/989,3,640,0.6458123107971746
fold_9,test,BigCodeBench/1040,1,2348,1.2449628844114529
fold_9,test,BigCodeBench/1040,2,1470,0.7794273594909862
fold_9,test,BigCodeBench/1040,3,865,0.4586426299045599
fold_9,test,BigCodeBench/914,1,427,0.5865384615384616
fold_9,test,BigCodeBench/914,2,608,0.8351648351648352
fold_9,test,BigCodeBench/914,3,525,0.7211538461538461
fold_9,test,BigCodeBench/524,1,518,0.5390218522372529
fold_9,test,BigCodeBench/524,2,510,0.5306971904266389
fold_9,test,BigCodeBench/524,3,671,0.6982310093652445
fold_9,test,BigCodeBench/440,1,340,0.4657534246575342
fold_9,test,BigCodeBench/440,2,317,0.43424657534246575
fold_9,test,BigCodeBench/440,3,346,0.473972602739726
fold_9,test,BigCodeBench/975,1,119,0.371875
fold_9,test,BigCodeBench/975,2,123,0.384375
fold_9,test,BigCodeBench/975,3,147,0.459375
fold_9,test,BigCodeBench/85,1,747,0.9701298701298702
fold_9,test,BigCodeBench/85,2,1025,1.3311688311688312
fold_9,test,BigCodeBench/85,3,660,0.8571428571428571
fold_9,test,BigCodeBench/219,1,830,1.5456238361266295
fold_9,test,BigCodeBench/219,2,345,0.6424581005586593
fold_9,test,BigCodeBench/219,3,404,0.7523277467411545
fold_9,test,BigCodeBench/567,1,338,0.560530679933665
fold_9,test,BigCodeBench/567,2,322,0.5339966832504146
fold_9,test,BigCodeBench/567,3,306,0.5074626865671642
fold_9,test,BigCodeBench/493,1,765,0.6681222707423581
fold_9,test,BigCodeBench/493,2,608,0.5310043668122271
fold_9,test,BigCodeBench/493,3,518,0.4524017467248908
fold_9,test,BigCodeBench/49,1,251,0.5340425531914894
fold_9,test,BigCodeBench/49,2,322,0.6851063829787234
fold_9,test,BigCodeBench/49,3,167,0.3553191489361702
fold_9,test,BigCodeBench/934,1,185,0.7773109243697479
fold_9,test,BigCodeBench/934,2,146,0.6134453781512605
fold_9,test,BigCodeBench/934,3,166,0.6974789915966386
fold_9,test,BigCodeBench/124,1,286,0.36855670103092786
fold_9,test,BigCodeBench/124,2,311,0.4007731958762887
fold_9,test,BigCodeBench/124,3,271,0.3492268041237113
fold_9,test,BigCodeBench/386,1,204,0.5528455284552846
fold_9,test,BigCodeBench/386,2,200,0.5420054200542005
fold_9,test,BigCodeBench/386,3,91,0.24661246612466126
fold_9,test,BigCodeBench/569,1,353,0.9051282051282051
fold_9,test,BigCodeBench/569,2,436,1.117948717948718
fold_9,test,BigCodeBench/569,3,315,0.8076923076923077
fold_9,test,BigCodeBench/1102,1,342,0.5836177474402731
fold_9,test,BigCodeBench/1102,2,590,1.006825938566553
fold_9,test,BigCodeBench/1102,3,536,0.9146757679180887
fold_9,test,BigCodeBench/664,1,546,0.78
fold_9,test,BigCodeBench/664,2,778,1.1114285714285714
fold_9,test,BigCodeBench/664,3,428,0.6114285714285714
fold_9,test,BigCodeBench/429,1,356,0.6345811051693404
fold_9,test,BigCodeBench/429,2,434,0.7736185383244206
fold_9,test,BigCodeBench/429,3,444,0.7914438502673797
fold_9,test,BigCodeBench/849,1,140,0.343980343980344
fold_9,test,BigCodeBench/849,2,136,0.33415233415233414
fold_9,test,BigCodeBench/849,3,165,0.40540540540540543
fold_9,test,BigCodeBench/66,1,204,0.6845637583892618
fold_9,test,BigCodeBench/66,2,319,1.070469798657718
fold_9,test,BigCodeBench/66,3,452,1.516778523489933
fold_9,test,BigCodeBench/469,1,342,0.43236409608091025
fold_9,test,BigCodeBench/469,2,304,0.3843236409608091
fold_9,test,BigCodeBench/469,3,367,0.4639696586599241
fold_9,test,BigCodeBench/635,1,863,0.6378418329637842
fold_9,test,BigCodeBench/635,2,668,0.49371766444937176
fold_9,test,BigCodeBench/635,3,824,0.6090169992609017
fold_9,test,BigCodeBench/329,1,357,1.0593471810089021
fold_9,test,BigCodeBench/329,2,451,1.3382789317507418
fold_9,test,BigCodeBench/329,3,282,0.8367952522255193
fold_9,test,BigCodeBench/773,1,291,0.5150442477876106
fold_9,test,BigCodeBench/773,2,363,0.6424778761061947
fold_9,test,BigCodeBench/773,3,197,0.3486725663716814
fold_9,test,BigCodeBench/229,1,298,0.38402061855670105
fold_9,test,BigCodeBench/229,2,293,0.37757731958762886
fold_9,test,BigCodeBench/229,3,301,0.38788659793814434
fold_9,test,BigCodeBench/726,1,287,0.5929752066115702
fold_9,test,BigCodeBench/726,2,189,0.390495867768595
fold_9,test,BigCodeBench/726,3,175,0.3615702479338843
fold_9,test,BigCodeBench/51,1,364,0.5126760563380282
fold_9,test,BigCodeBench/51,2,379,0.5338028169014084
fold_9,test,BigCodeBench/51,3,351,0.4943661971830986
fold_9,test,BigCodeBench/951,1,420,0.6008583690987125
fold_9,test,BigCodeBench/951,2,330,0.4721030042918455
fold_9,test,BigCodeBench/951,3,442,0.6323319027181689
fold_9,test,BigCodeBench/476,1,340,1.1003236245954693
fold_9,test,BigCodeBench/476,2,301,0.9741100323624595
fold_9,test,BigCodeBench/476,3,374,1.2103559870550162
fold_9,test,BigCodeBench/188,1,770,0.7051282051282052
fold_9,test,BigCodeBench/188,2,591,0.5412087912087912
fold_9,test,BigCodeBench/188,3,643,0.5888278388278388
fold_9,test,BigCodeBench/528,1,521,0.7317415730337079
fold_9,test,BigCodeBench/528,2,909,1.276685393258427
fold_9,test,BigCodeBench/528,3,418,0.5870786516853933
fold_9,test,BigCodeBench/582,1,360,0.6654343807763401
fold_9,test,BigCodeBench/582,2,427,0.789279112754159
fold_9,test,BigCodeBench/582,3,380,0.7024029574861368
fold_9,test,BigCodeBench/348,1,1380,3.780821917808219
fold_9,test,BigCodeBench/348,2,436,1.1945205479452055
fold_9,test,BigCodeBench/348,3,328,0.8986301369863013
fold_9,test,BigCodeBench/886,1,261,0.5294117647058824
fold_9,test,BigCodeBench/886,2,387,0.7849898580121704
fold_9,test,BigCodeBench/886,3,626,1.2697768762677484
fold_9,test,BigCodeBench/779,1,954,0.6437246963562753
fold_9,test,BigCodeBench/779,2,896,0.6045883940620783
fold_9,test,BigCodeBench/779,3,869,0.5863697705802969
fold_9,test,BigCodeBench/241,1,185,0.3862212943632568
fold_9,test,BigCodeBench/241,2,288,0.6012526096033403
fold_9,test,BigCodeBench/241,3,251,0.524008350730689
fold_9,test,BigCodeBench/1097,1,196,0.1636060100166945
fold_9,test,BigCodeBench/1097,2,169,0.14106844741235391
fold_9,test,BigCodeBench/1097,3,173,0.14440734557595994
fold_9,test,BigCodeBench/763,1,1283,1.7894002789400278
fold_9,test,BigCodeBench/763,2,480,0.6694560669456067
fold_9,test,BigCodeBench/763,3,418,0.5829846582984658
fold_9,test,BigCodeBench/620,1,107,0.4053030303030303
fold_9,test,BigCodeBench/620,2,497,1.8825757575757576
fold_9,test,BigCodeBench/620,3,122,0.4621212121212121
fold_9,test,BigCodeBench/395,1,261,0.3367741935483871
fold_9,test,BigCodeBench/395,2,263,0.3393548387096774
fold_9,test,BigCodeBench/395,3,295,0.38064516129032255
fold_9,test,BigCodeBench/618,1,475,0.5214050493962679
fold_9,test,BigCodeBench/618,2,481,0.5279912184412733
fold_9,test,BigCodeBench/618,3,461,0.5060373216245884
fold_9,test,BigCodeBench/332,1,230,0.7443365695792881
fold_9,test,BigCodeBench/332,2,140,0.45307443365695793
fold_9,test,BigCodeBench/332,3,196,0.6343042071197411
fold_9,test,BigCodeBench/955,1,552,0.9701230228471002
fold_9,test,BigCodeBench/955,2,562,0.9876977152899824
fold_9,test,BigCodeBench/955,3,368,0.6467486818980668
fold_9,test,BigCodeBench/1041,1,672,0.8795811518324608
fold_9,test,BigCodeBench/1041,2,609,0.7971204188481675
fold_9,test,BigCodeBench/1041,3,556,0.7277486910994765
fold_9,test,BigCodeBench/413,1,801,1.1265822784810127
fold_9,test,BigCodeBench/413,2,742,1.0436005625879043
fold_9,test,BigCodeBench/413,3,476,0.6694796061884669
fold_9,test,BigCodeBench/93,1,553,0.9550949913644214
fold_9,test,BigCodeBench/93,2,570,0.9844559585492227
fold_9,test,BigCodeBench/93,3,387,0.6683937823834197
fold_9,test,BigCodeBench/900,1,347,0.43924050632911393
fold_9,test,BigCodeBench/900,2,340,0.43037974683544306
fold_9,test,BigCodeBench/900,3,687,0.8696202531645569
fold_9,test,BigCodeBench/997,1,89,0.2045977011494253
fold_9,test,BigCodeBench/997,2,99,0.22758620689655173
fold_9,test,BigCodeBench/997,3,118,0.271264367816092
fold_9,test,BigCodeBench/1039,1,504,0.5195876288659794
fold_9,test,BigCodeBench/1039,2,496,0.511340206185567
fold_9,test,BigCodeBench/1039,3,457,0.4711340206185567
fold_9,test,BigCodeBench/443,1,429,0.4953810623556582
fold_9,test,BigCodeBench/443,2,303,0.34988452655889146
fold_9,test,BigCodeBench/443,3,261,0.30138568129330257
fold_9,test,BigCodeBench/947,1,329,0.5384615384615384
fold_9,test,BigCodeBench/947,2,313,0.5122749590834698
fold_9,test,BigCodeBench/947,3,304,0.49754500818330605
fold_9,test,BigCodeBench/1120,1,846,2.115
fold_9,test,BigCodeBench/1120,2,793,1.9825
fold_9,test,BigCodeBench/1120,3,632,1.58
fold_9,test,BigCodeBench/885,1,478,0.4552380952380952
fold_9,test,BigCodeBench/885,2,450,0.42857142857142855
fold_9,test,BigCodeBench/885,3,625,0.5952380952380952
fold_9,test,BigCodeBench/363,1,149,0.3303769401330377
fold_9,test,BigCodeBench/363,2,82,0.18181818181818182
fold_9,test,BigCodeBench/363,3,97,0.21507760532150777
fold_9,test,BigCodeBench/513,1,616,0.6609442060085837
fold_9,test,BigCodeBench/513,2,677,0.7263948497854077
fold_9,test,BigCodeBench/513,3,738,0.7918454935622318
fold_9,test,BigCodeBench/172,1,308,0.9565217391304348
fold_9,test,BigCodeBench/172,2,206,0.639751552795031
fold_9,test,BigCodeBench/172,3,75,0.2329192546583851
fold_9,test,BigCodeBench/117,1,353,0.4048165137614679
fold_9,test,BigCodeBench/117,2,374,0.4288990825688073
fold_9,test,BigCodeBench/117,3,375,0.43004587155963303
fold_9,test,BigCodeBench/321,1,436,0.6374269005847953
fold_9,test,BigCodeBench/321,2,466,0.6812865497076024
fold_9,test,BigCodeBench/321,3,422,0.6169590643274854
fold_9,test,BigCodeBench/115,1,209,0.5648648648648649
fold_9,test,BigCodeBench/115,2,375,1.0135135135135136
fold_9,test,BigCodeBench/115,3,317,0.8567567567567568
fold_9,test,BigCodeBench/41,1,234,0.7069486404833837
fold_9,test,BigCodeBench/41,2,382,1.1540785498489425
fold_9,test,BigCodeBench/41,3,205,0.6193353474320241
fold_9,test,BigCodeBench/8,1,180,0.4972375690607735
fold_9,test,BigCodeBench/8,2,125,0.3453038674033149
fold_9,test,BigCodeBench/8,3,139,0.3839779005524862
fold_9,test,BigCodeBench/818,1,144,0.6457399103139013
fold_9,test,BigCodeBench/818,2,132,0.5919282511210763
fold_9,test,BigCodeBench/818,3,130,0.5829596412556054
fold_9,test,BigCodeBench/50,1,314,0.43310344827586206
fold_9,test,BigCodeBench/50,2,268,0.3696551724137931
fold_9,test,BigCodeBench/50,3,495,0.6827586206896552
fold_9,test,BigCodeBench/125,1,191,0.40210526315789474
fold_9,test,BigCodeBench/125,2,143,0.30105263157894735
fold_9,test,BigCodeBench/125,3,88,0.18526315789473685
fold_9,test,BigCodeBench/614,1,360,0.8
fold_9,test,BigCodeBench/614,2,356,0.7911111111111111
fold_9,test,BigCodeBench/614,3,315,0.7
fold_9,test,BigCodeBench/323,1,541,0.7524339360222532
fold_9,test,BigCodeBench/323,2,474,0.6592489568845619
fold_9,test,BigCodeBench/323,3,479,0.6662030598052852
fold_9,test,BigCodeBench/317,1,226,0.4574898785425101
fold_9,test,BigCodeBench/317,2,293,0.5931174089068826
fold_9,test,BigCodeBench/317,3,246,0.4979757085020243
fold_9,test,BigCodeBench/864,1,418,0.599713055954089
